CODICE,DATA,CDCENTRASF,TIPO
7.9900000000000000e+02,"2018-06-10 00:00:00","MIU","S"
7.9900000000000000e+02,"2018-12-30 00:00:00","MIU","S"
8.0000000000000000e+02,"2012-08-26 00:00:00","MIU","S"
8.0100000000000000e+02,"2012-08-26 00:00:00","MIU","S"
8.0100000000000000e+02,"2014-02-23 00:00:00","MIU","S"
8.0100000000000000e+02,"2015-07-22 00:00:00","MON","S"
8.0100000000000000e+02,"2015-12-14 00:00:00","MON","S"
8.0100000000000000e+02,"2016-06-03 00:00:00","MON","S"
8.0100000000000000e+02,"2016-12-16 00:00:00","MON","S"
8.0100000000000000e+02,"2017-06-28 00:00:00","MON","S"
8.0100000000000000e+02,"2017-12-05 00:00:00","MON","S"
8.0100000000000000e+02,"2018-06-14 00:00:00","PUT","S"
8.0100000000000000e+02,"2018-12-06 00:00:00","PUT","S"
8.0200000000000000e+02,"2012-08-26 00:00:00","MIU","S"
8.0200000000000000e+02,"2013-07-14 00:00:00","MIU","S"
8.0200000000000000e+02,"2019-01-20 00:00:00","MIU","S"
8.0300000000000000e+02,"2012-08-26 00:00:00","MIU","S"
8.0300000000000000e+02,"2012-12-16 00:00:00","MIU","S"
8.0300000000000000e+02,"2013-05-05 00:00:00","MIU","S"
8.0300000000000000e+02,"2013-10-27 00:00:00","MIU","S"
8.0300000000000000e+02,"2014-02-23 00:00:00","MIU","S"
8.0300000000000000e+02,"2014-10-26 00:00:00","MIU","S"
8.0300000000000000e+02,"2015-01-25 00:00:00","MIU","S"
8.0300000000000000e+02,"2015-05-17 00:00:00","MIU","S"
8.0300000000000000e+02,"2015-10-18 00:00:00","MIU","S"
8.0300000000000000e+02,"2016-02-07 00:00:00","MIU","S"
8.0400000000000000e+02,"2012-08-26 00:00:00","MIU","S"
8.0500000000000000e+02,"2012-08-26 00:00:00","MIU","S"
8.0500000000000000e+02,"2013-01-27 00:00:00","MIU","S"
8.0500000000000000e+02,"2015-08-11 00:00:00","POL","S"
8.0500000000000000e+02,"2016-05-05 00:00:00","POL","S"
8.0500000000000000e+02,"2016-11-06 00:00:00","MIU","S"
8.0600000000000000e+02,"2012-08-26 00:00:00","MIU","S"
8.0700000000000000e+02,"2012-09-30 00:00:00","MIU","S"
8.0700000000000000e+02,"2013-09-29 00:00:00","MIU","S"
8.0700000000000000e+02,"2016-08-28 00:00:00","MIU","S"
8.0800000000000000e+02,"2012-09-30 00:00:00","MIU","S"
8.0800000000000000e+02,"2013-05-05 00:00:00","MIU","S"
8.0800000000000000e+02,"2015-01-25 00:00:00","MIU","S"
8.0800000000000000e+02,"2015-09-27 00:00:00","MIU","S"
8.0800000000000000e+02,"2016-03-13 00:00:00","MIU","S"
8.0800000000000000e+02,"2016-11-20 00:00:00","MIU","S"
8.0800000000000000e+02,"2017-05-21 00:00:00","MIU","S"
8.0800000000000000e+02,"2017-12-17 00:00:00","MIU","S"
8.0800000000000000e+02,"2018-06-10 00:00:00","MIU","S"
8.0800000000000000e+02,"2018-12-17 00:00:00","MIU","S"
8.0900000000000000e+02,"2012-09-30 00:00:00","MIU","S"
8.0900000000000000e+02,"2013-03-10 00:00:00","MIU","S"
8.0900000000000000e+02,"2013-06-23 00:00:00","MIU","S"
8.0900000000000000e+02,"2013-09-29 00:00:00","MIU","S"
8.0900000000000000e+02,"2014-02-23 00:00:00","MIU","S"
8.0900000000000000e+02,"2014-07-27 00:00:00","MIU","S"
8.0900000000000000e+02,"2014-10-26 00:00:00","MIU","S"
8.0900000000000000e+02,"2015-02-15 00:00:00","MIU","S"
8.0900000000000000e+02,"2015-06-28 00:00:00","MIU","S"
8.0900000000000000e+02,"2015-10-18 00:00:00","MIU","S"
8.0900000000000000e+02,"2016-01-10 00:00:00","MIU","S"
8.0900000000000000e+02,"2016-05-15 00:00:00","MIU","S"
8.0900000000000000e+02,"2016-09-25 00:00:00","MIU","S"
8.0900000000000000e+02,"2017-05-21 00:00:00","MIU","S"
8.0900000000000000e+02,"2017-09-24 00:00:00","MIU","S"
8.0900000000000000e+02,"2018-01-28 00:00:00","MIU","S"
8.0900000000000000e+02,"2018-10-14 00:00:00","MIU","S"
8.0900000000000000e+02,"2019-01-27 00:00:00","MIU","S"
8.0900000000000000e+02,"2019-04-28 00:00:00","MIU","S"
8.1000000000000000e+02,"2012-09-22 00:00:00","MIU","S"
8.1000000000000000e+02,"2013-04-27 00:00:00","MIU","S"
8.1000000000000000e+02,"2014-05-18 00:00:00","MIU","S"
8.1000000000000000e+02,"2014-11-23 00:00:00","MIU","S"
8.1000000000000000e+02,"2016-10-16 00:00:00","MIU","S"
8.1000000000000000e+02,"2017-02-12 00:00:00","MIU","S"
8.1100000000000000e+02,"2012-09-15 00:00:00","MIU","S"
8.1100000000000000e+02,"2013-05-05 00:00:00","MIU","S"
8.1100000000000000e+02,"2015-09-12 00:00:00","MIU","S"
8.1200000000000000e+02,"2013-05-05 00:00:00","MIU","S"
8.1300000000000000e+02,"2013-05-05 00:00:00","MIU","S"
8.1300000000000000e+02,"2013-10-27 00:00:00","MIU","S"
8.1300000000000000e+02,"2014-02-23 00:00:00","MIU","S"
8.1300000000000000e+02,"2014-06-22 00:00:00","MIU","S"
8.1300000000000000e+02,"2014-11-23 00:00:00","MIU","S"
8.1300000000000000e+02,"2015-06-21 00:00:00","MIU","S"
8.1300000000000000e+02,"2016-05-22 00:00:00","MIU","S"
8.1300000000000000e+02,"2016-10-16 00:00:00","MIU","S"
8.1300000000000000e+02,"2017-03-12 00:00:00","MIU","S"
8.1300000000000000e+02,"2018-03-18 00:00:00","MIU","S"
8.1400000000000000e+02,"2013-05-05 00:00:00","MIU","S"
8.1400000000000000e+02,"2013-12-15 00:00:00","MIU","S"
8.1400000000000000e+02,"2014-09-28 00:00:00","MIU","S"
8.1400000000000000e+02,"2015-04-19 00:00:00","MIU","S"
8.1400000000000000e+02,"2015-11-15 00:00:00","MIU","S"
8.1400000000000000e+02,"2016-05-15 00:00:00","MIU","S"
8.1400000000000000e+02,"2016-11-20 00:00:00","MIU","S"
8.1400000000000000e+02,"2017-05-21 00:00:00","MIU","S"
8.1400000000000000e+02,"2017-11-19 00:00:00","MIU","S"
8.1400000000000000e+02,"2018-05-13 00:00:00","MIU","S"
8.1400000000000000e+02,"2018-11-18 00:00:00","MIU","S"
8.1400000000000000e+02,"2019-05-19 00:00:00","MIU","S"
8.1500000000000000e+02,"2013-06-23 00:00:00","MIU","S"
8.1500000000000000e+02,"2014-07-27 00:00:00","MIU","S"
8.1500000000000000e+02,"2014-11-23 00:00:00","MIU","S"
8.1600000000000000e+02,"2013-06-23 00:00:00","MIU","S"
8.1600000000000000e+02,"2013-10-27 00:00:00","MIU","S"
8.1600000000000000e+02,"2015-04-19 00:00:00","MIU","S"
8.1600000000000000e+02,"2015-07-19 00:00:00","MIU","S"
8.1600000000000000e+02,"2016-03-13 00:00:00","MIU","S"
8.1600000000000000e+02,"2016-07-10 00:00:00","MIU","S"
8.1700000000000000e+02,"2013-06-23 00:00:00","MIU","S"
8.1800000000000000e+02,"2013-06-23 00:00:00","MIU","S"
8.1800000000000000e+02,"2014-04-27 00:00:00","MIU","S"
8.1800000000000000e+02,"2016-02-07 00:00:00","MIU","S"
8.1800000000000000e+02,"2016-06-19 00:00:00","MIU","S"
8.1800000000000000e+02,"2016-12-18 00:00:00","MIU","S"
8.1800000000000000e+02,"2017-06-18 00:00:00","MIU","S"
8.1800000000000000e+02,"2017-12-17 00:00:00","MIU","S"
8.1800000000000000e+02,"2018-06-10 00:00:00","MIU","S"
8.1800000000000000e+02,"2019-05-19 00:00:00","MIU","S"
8.1900000000000000e+02,"2013-06-23 00:00:00","MIU","S"
8.2000000000000000e+02,"2013-06-23 00:00:00","MIU","S"
8.2100000000000000e+02,"2013-06-23 00:00:00","MIU","S"
8.2100000000000000e+02,"2016-04-17 00:00:00","MIU","S"
8.2200000000000000e+02,"2013-06-23 00:00:00","MIU","S"
8.2200000000000000e+02,"2014-01-26 00:00:00","MIU","S"
8.2200000000000000e+02,"2014-11-23 00:00:00","MIU","S"
8.2200000000000000e+02,"2019-03-17 00:00:00","MIU","S"
8.2300000000000000e+02,"2013-06-23 00:00:00","MIU","S"
8.2300000000000000e+02,"2015-06-21 00:00:00","MIU","S"
8.2300000000000000e+02,"2015-12-13 00:00:00","MIU","S"
8.2300000000000000e+02,"2016-06-19 00:00:00","MIU","S"
8.2300000000000000e+02,"2019-04-28 00:00:00","MIU","S"
8.2400000000000000e+02,"2013-08-29 00:00:00","MIU","S"
8.2500000000000000e+02,"2013-07-11 00:00:00","MIU","S"
8.2500000000000000e+02,"2013-10-25 00:00:00","MIU","S"
8.2500000000000000e+02,"2014-03-31 00:00:00","MIU","S"
8.2500000000000000e+02,"2014-11-14 00:00:00","MIU","S"
8.2500000000000000e+02,"2015-06-01 00:00:00","MIU","S"
8.2500000000000000e+02,"2016-04-22 00:00:00","MIU","S"
8.2500000000000000e+02,"2018-01-11 00:00:00","MIU","S"
8.2600000000000000e+02,"2013-07-14 00:00:00","MIU","S"
8.2600000000000000e+02,"2014-03-23 00:00:00","MIU","S"
8.2600000000000000e+02,"2014-11-23 00:00:00","MIU","S"
8.2600000000000000e+02,"2015-07-19 00:00:00","MIU","S"
8.2600000000000000e+02,"2015-11-15 00:00:00","MIU","S"
8.2600000000000000e+02,"2016-05-22 00:00:00","MIU","S"
8.2600000000000000e+02,"2017-08-27 00:00:00","MIU","S"
8.2600000000000000e+02,"2018-02-25 00:00:00","MIU","S"
8.2600000000000000e+02,"2018-07-08 00:00:00","MIU","S"
8.2600000000000000e+02,"2019-03-17 00:00:00","MIU","S"
8.2700000000000000e+02,"2013-07-11 00:00:00","MIU","S"
8.2800000000000000e+02,"2013-08-29 00:00:00","MIU","S"
8.2800000000000000e+02,"2014-09-28 00:00:00","MIU","S"
8.2800000000000000e+02,"2014-12-28 00:00:00","MIU","S"
8.2800000000000000e+02,"2015-04-19 00:00:00","MIU","S"
8.2800000000000000e+02,"2015-08-30 00:00:00","MIU","S"
8.2800000000000000e+02,"2016-04-17 00:00:00","MIU","S"
8.2800000000000000e+02,"2016-11-20 00:00:00","MIU","S"
8.2800000000000000e+02,"2017-05-21 00:00:00","MIU","S"
8.2800000000000000e+02,"2017-10-22 00:00:00","MIU","S"
8.2800000000000000e+02,"2019-01-27 00:00:00","MIU","S"
8.2800000000000000e+02,"2019-04-28 00:00:00","MIU","S"
8.2900000000000000e+02,"2013-10-30 00:00:00","MIU","S"
8.3000000000000000e+02,"2013-10-30 00:00:00","MIU","S"
8.3100000000000000e+02,"2013-10-27 00:00:00","MIU","S"
8.3100000000000000e+02,"2014-08-31 00:00:00","MIU","S"
8.3100000000000000e+02,"2014-12-28 00:00:00","MIU","S"
8.3100000000000000e+02,"2015-06-28 00:00:00","MIU","S"
8.3100000000000000e+02,"2015-10-18 00:00:00","MIU","S"
8.3100000000000000e+02,"2016-02-07 00:00:00","MIU","S"
8.3100000000000000e+02,"2016-06-19 00:00:00","MIU","S"
8.3100000000000000e+02,"2016-10-16 00:00:00","MIU","S"
8.3100000000000000e+02,"2017-02-12 00:00:00","MIU","S"
8.3100000000000000e+02,"2017-08-27 00:00:00","MIU","S"
8.3100000000000000e+02,"2018-01-28 00:00:00","MIU","S"
8.3200000000000000e+02,"2013-10-27 00:00:00","MIU","S"
8.3200000000000000e+02,"2014-05-18 00:00:00","MIU","S"
8.3200000000000000e+02,"2014-08-31 00:00:00","MIU","S"
8.3200000000000000e+02,"2014-12-28 00:00:00","MIU","S"
8.3200000000000000e+02,"2015-06-21 00:00:00","MIU","S"
8.3200000000000000e+02,"2015-09-27 00:00:00","MIU","S"
8.3300000000000000e+02,"2013-10-27 00:00:00","MIU","S"
8.3400000000000000e+02,"2013-10-27 00:00:00","MIU","S"
8.3400000000000000e+02,"2014-07-27 00:00:00","MIU","S"
8.3400000000000000e+02,"2015-01-25 00:00:00","MIU","S"
8.3400000000000000e+02,"2016-06-19 00:00:00","MIU","S"
8.3500000000000000e+02,"2013-10-27 00:00:00","MIU","S"
8.3600000000000000e+02,"2013-11-24 00:00:00","MIU","S"
8.3600000000000000e+02,"2014-03-23 00:00:00","MIU","S"
8.3700000000000000e+02,"2013-11-24 00:00:00","MIU","S"
8.3700000000000000e+02,"2014-03-23 00:00:00","MIU","S"
8.3700000000000000e+02,"2014-09-28 00:00:00","MIU","S"
8.3700000000000000e+02,"2015-12-14 00:00:00","MON","S"
8.3700000000000000e+02,"2017-12-05 00:00:00","MON","S"
8.3700000000000000e+02,"2018-06-25 00:00:00","PUT","S"
8.3800000000000000e+02,"2013-11-24 00:00:00","MIU","S"
8.3800000000000000e+02,"2016-03-13 00:00:00","MIU","S"
8.3800000000000000e+02,"2016-09-25 00:00:00","MIU","S"
8.3800000000000000e+02,"2017-03-12 00:00:00","MIU","S"
8.3800000000000000e+02,"2018-03-18 00:00:00","MIU","S"
8.3900000000000000e+02,"2013-11-24 00:00:00","MIU","S"
8.4000000000000000e+02,"2013-11-24 00:00:00","MIU","S"
8.4000000000000000e+02,"2014-02-23 00:00:00","MIU","S"
8.4000000000000000e+02,"2014-06-22 00:00:00","MIU","S"
8.4100000000000000e+02,"2013-11-24 00:00:00","MIU","S"
8.4200000000000000e+02,"2013-12-15 00:00:00","MIU","S"
8.4200000000000000e+02,"2014-05-18 00:00:00","MIU","S"
8.4200000000000000e+02,"2014-09-28 00:00:00","MIU","S"
8.4200000000000000e+02,"2015-03-15 00:00:00","MIU","S"
8.4200000000000000e+02,"2015-09-27 00:00:00","MIU","S"
8.4200000000000000e+02,"2016-02-07 00:00:00","MIU","S"
8.4200000000000000e+02,"2016-11-20 00:00:00","MIU","S"
8.4200000000000000e+02,"2017-04-30 00:00:00","MIU","S"
8.4200000000000000e+02,"2017-09-24 00:00:00","MIU","S"
8.4200000000000000e+02,"2018-02-25 00:00:00","MIU","S"
8.4300000000000000e+02,"2013-12-15 00:00:00","MIU","S"
8.4300000000000000e+02,"2014-03-23 00:00:00","MIU","S"
8.4300000000000000e+02,"2014-09-28 00:00:00","MIU","S"
8.4300000000000000e+02,"2015-01-25 00:00:00","MIU","S"
8.4400000000000000e+02,"2013-12-15 00:00:00","MIU","S"
8.4500000000000000e+02,"2013-12-15 00:00:00","MIU","S"
8.4500000000000000e+02,"2014-07-27 00:00:00","MIU","S"
8.4500000000000000e+02,"2015-02-15 00:00:00","MIU","S"
8.4500000000000000e+02,"2015-08-30 00:00:00","MIU","S"
8.4500000000000000e+02,"2018-11-18 00:00:00","MIU","S"
8.4600000000000000e+02,"2013-12-15 00:00:00","MIU","S"
8.4600000000000000e+02,"2014-07-27 00:00:00","MIU","S"
8.4600000000000000e+02,"2015-02-15 00:00:00","MIU","S"
8.4600000000000000e+02,"2015-10-18 00:00:00","MIU","S"
8.4600000000000000e+02,"2018-01-14 00:00:00","MIU","S"
8.4600000000000000e+02,"2018-12-30 00:00:00","MIU","S"
8.4600000000000000e+02,"2019-05-19 00:00:00","MIU","S"
8.4700000000000000e+02,"2014-03-12 00:00:00","MIU","S"
8.4700000000000000e+02,"2017-04-14 00:00:00","MIU","S"
8.4800000000000000e+02,"2014-03-23 00:00:00","MIU","S"
8.4900000000000000e+02,"2014-03-23 00:00:00","MIU","S"
8.5000000000000000e+02,"2014-03-23 00:00:00","MIU","S"
8.5000000000000000e+02,"2018-05-13 00:00:00","MIU","S"
8.5100000000000000e+02,"2014-03-23 00:00:00","MIU","S"
8.5100000000000000e+02,"2014-07-27 00:00:00","MIU","S"
8.5100000000000000e+02,"2014-10-26 00:00:00","MIU","S"
8.5100000000000000e+02,"2015-02-15 00:00:00","MIU","S"
8.5100000000000000e+02,"2015-05-17 00:00:00","MIU","S"
8.5100000000000000e+02,"2016-01-10 00:00:00","MIU","S"
8.5100000000000000e+02,"2016-05-15 00:00:00","MIU","S"
8.5100000000000000e+02,"2016-08-28 00:00:00","MIU","S"
8.5100000000000000e+02,"2017-08-30 00:00:00","MIU","S"
8.5100000000000000e+02,"2017-12-17 00:00:00","MIU","S"
8.5100000000000000e+02,"2018-03-18 00:00:00","MIU","S"
8.5100000000000000e+02,"2018-07-08 00:00:00","MIU","S"
8.5100000000000000e+02,"2018-12-30 00:00:00","MIU","S"
8.5100000000000000e+02,"2019-04-28 00:00:00","MIU","S"
8.5200000000000000e+02,"2014-02-23 00:00:00","MIU","S"
8.5300000000000000e+02,"2014-04-27 00:00:00","MIU","S"
8.5400000000000000e+02,"2014-04-27 00:00:00","MIU","S"
8.5400000000000000e+02,"2015-10-18 00:00:00","MIU","S"
8.5500000000000000e+02,"2014-04-27 00:00:00","MIU","S"
8.5500000000000000e+02,"2014-11-23 00:00:00","MIU","S"
8.5600000000000000e+02,"2014-04-27 00:00:00","MIU","S"
8.5700000000000000e+02,"2015-05-17 00:00:00","MIU","S"
8.5700000000000000e+02,"2015-12-13 00:00:00","MIU","S"
8.5700000000000000e+02,"2016-08-28 00:00:00","MIU","S"
8.5700000000000000e+02,"2017-06-18 00:00:00","MIU","S"
8.5700000000000000e+02,"2018-05-13 00:00:00","MIU","S"
8.5800000000000000e+02,"2014-06-22 00:00:00","MIU","S"
8.5800000000000000e+02,"2015-10-18 00:00:00","MIU","S"
8.5800000000000000e+02,"2018-04-22 00:00:00","MIU","S"
8.5800000000000000e+02,"2018-12-30 00:00:00","MIU","S"
8.5800000000000000e+02,"2019-05-19 00:00:00","MIU","S"
8.5900000000000000e+02,"2014-06-22 00:00:00","MIU","S"
8.5900000000000000e+02,"2014-12-28 00:00:00","MIU","S"
8.5900000000000000e+02,"2015-06-21 00:00:00","MIU","S"
8.5900000000000000e+02,"2016-04-17 00:00:00","MIU","S"
8.5900000000000000e+02,"2016-12-18 00:00:00","MIU","S"
8.5900000000000000e+02,"2017-06-18 00:00:00","MIU","S"
8.5900000000000000e+02,"2018-02-25 00:00:00","MIU","S"
8.5900000000000000e+02,"2019-03-17 00:00:00","MIU","S"
8.6000000000000000e+02,"2014-07-27 00:00:00","MIU","S"
8.6000000000000000e+02,"2015-11-12 00:00:00","MIU","S"
8.6100000000000000e+02,"2014-07-27 00:00:00","MIU","S"
8.6100000000000000e+02,"2014-12-28 00:00:00","MIU","S"
8.6100000000000000e+02,"2015-04-19 00:00:00","MIU","S"
8.6100000000000000e+02,"2015-08-30 00:00:00","MIU","S"
8.6100000000000000e+02,"2016-01-10 00:00:00","MIU","S"
8.6100000000000000e+02,"2016-06-19 00:00:00","MIU","S"
8.6100000000000000e+02,"2016-10-16 00:00:00","MIU","S"
8.6200000000000000e+02,"2014-07-27 00:00:00","MIU","S"
8.6200000000000000e+02,"2016-06-19 00:00:00","MIU","S"
8.6300000000000000e+02,"2014-07-27 00:00:00","MIU","S"
8.6400000000000000e+02,"2014-07-27 00:00:00","MIU","S"
8.6500000000000000e+02,"2014-07-27 00:00:00","MIU","S"
8.6600000000000000e+02,"2014-08-31 00:00:00","MIU","S"
8.6700000000000000e+02,"2014-08-31 00:00:00","MIU","S"
8.6700000000000000e+02,"2015-02-15 00:00:00","MIU","S"
8.6700000000000000e+02,"2016-12-18 00:00:00","MIU","S"
8.6700000000000000e+02,"2017-04-07 00:00:00","MIU","S"
8.6800000000000000e+02,"2014-10-26 00:00:00","MIU","S"
8.6900000000000000e+02,"2014-10-26 00:00:00","MIU","S"
8.6900000000000000e+02,"2015-02-15 00:00:00","MIU","S"
8.6900000000000000e+02,"2015-05-17 00:00:00","MIU","S"
8.7000000000000000e+02,"2014-10-26 00:00:00","MIU","S"
8.7100000000000000e+02,"2014-10-26 00:00:00","MIU","S"
8.7100000000000000e+02,"2017-07-09 00:00:00","MIU","S"
8.7200000000000000e+02,"2014-10-26 00:00:00","MIU","S"
8.7300000000000000e+02,"2014-12-28 00:00:00","MIU","S"
8.7400000000000000e+02,"2015-01-25 00:00:00","MIU","S"
8.7400000000000000e+02,"2016-09-25 00:00:00","MIU","S"
8.7400000000000000e+02,"2018-09-23 00:00:00","MIU","S"
8.7500000000000000e+02,"2015-01-25 00:00:00","MIU","S"
8.7600000000000000e+02,"2015-01-25 00:00:00","MIU","S"
8.7600000000000000e+02,"2015-05-19 00:00:00","MIU","S"
8.7700000000000000e+02,"2015-01-25 00:00:00","MIU","S"
8.7700000000000000e+02,"2015-10-18 00:00:00","MIU","S"
8.7700000000000000e+02,"2016-06-19 00:00:00","MIU","S"
8.7700000000000000e+02,"2017-02-12 00:00:00","MIU","S"
8.7700000000000000e+02,"2017-12-17 00:00:00","MIU","S"
8.7700000000000000e+02,"2018-11-18 00:00:00","MIU","S"
8.7800000000000000e+02,"2015-01-25 00:00:00","MIU","S"
8.7800000000000000e+02,"2016-02-07 00:00:00","MIU","S"
8.7800000000000000e+02,"2016-06-19 00:00:00","MIU","S"
8.7800000000000000e+02,"2016-09-25 00:00:00","MIU","S"
8.7800000000000000e+02,"2017-05-21 00:00:00","MIU","S"
8.7800000000000000e+02,"2017-09-24 00:00:00","MIU","S"
8.7800000000000000e+02,"2018-02-25 00:00:00","MIU","S"
8.7800000000000000e+02,"2018-07-08 00:00:00","MIU","S"
8.7800000000000000e+02,"2019-03-17 00:00:00","MIU","S"
8.7900000000000000e+02,"2015-01-25 00:00:00","MIU","S"
8.8000000000000000e+02,"2015-01-25 00:00:00","MIU","S"
8.8100000000000000e+02,"2015-02-15 00:00:00","MIU","S"
8.8200000000000000e+02,"2015-02-15 00:00:00","MIU","S"
8.8400000000000000e+02,"2015-02-15 00:00:00","MIU","S"
8.8400000000000000e+02,"2018-04-22 00:00:00","MIU","S"
8.8400000000000000e+02,"2018-11-18 00:00:00","MIU","S"
8.8400000000000000e+02,"2019-04-28 00:00:00","MIU","S"
8.8500000000000000e+02,"2015-02-15 00:00:00","MIU","S"
8.8500000000000000e+02,"2017-05-21 00:00:00","MIU","S"
8.8500000000000000e+02,"2017-11-19 00:00:00","MIU","S"
8.8600000000000000e+02,"2015-02-15 00:00:00","MIU","S"
8.8700000000000000e+02,"2015-02-15 00:00:00","MIU","S"
8.8700000000000000e+02,"2015-10-18 00:00:00","MIU","S"
8.8800000000000000e+02,"2015-03-15 00:00:00","MIU","S"
8.8800000000000000e+02,"2015-09-27 00:00:00","MIU","S"
8.8800000000000000e+02,"2016-01-10 00:00:00","MIU","S"
8.8900000000000000e+02,"2015-03-15 00:00:00","MIU","S"
8.9000000000000000e+02,"2015-03-15 00:00:00","MIU","S"
8.9000000000000000e+02,"2017-02-12 00:00:00","MIU","S"
8.9000000000000000e+02,"2018-11-18 00:00:00","MIU","S"
8.9100000000000000e+02,"2015-04-30 00:00:00","MIU","S"
8.9200000000000000e+02,"2015-04-19 00:00:00","MIU","S"
8.9200000000000000e+02,"2016-05-22 00:00:00","MIU","S"
8.9200000000000000e+02,"2016-11-20 00:00:00","MIU","S"
8.9200000000000000e+02,"2017-05-21 00:00:00","MIU","S"
8.9200000000000000e+02,"2017-11-19 00:00:00","MIU","S"
8.9200000000000000e+02,"2018-06-10 00:00:00","MIU","S"
8.9200000000000000e+02,"2018-11-18 00:00:00","MIU","S"
8.9200000000000000e+02,"2019-04-28 00:00:00","MIU","S"
8.9300000000000000e+02,"2015-04-19 00:00:00","MIU","S"
8.9300000000000000e+02,"2017-05-21 00:00:00","MIU","S"
8.9400000000000000e+02,"2015-04-19 00:00:00","MIU","S"
8.9400000000000000e+02,"2016-02-07 00:00:00","MIU","S"
8.9400000000000000e+02,"2016-10-16 00:00:00","MIU","S"
8.9500000000000000e+02,"2015-04-19 00:00:00","MIU","S"
8.9500000000000000e+02,"2015-10-18 00:00:00","MIU","S"
8.9600000000000000e+02,"2015-04-19 00:00:00","MIU","S"
8.9600000000000000e+02,"2016-02-07 00:00:00","MIU","S"
8.9600000000000000e+02,"2018-01-28 00:00:00","MIU","S"
8.9600000000000000e+02,"2019-04-28 00:00:00","MIU","S"
8.9700000000000000e+02,"2015-04-19 00:00:00","MIU","S"
8.9700000000000000e+02,"2018-01-28 00:00:00","MIU","S"
8.9800000000000000e+02,"2015-04-19 00:00:00","MIU","S"
8.9800000000000000e+02,"2015-10-18 00:00:00","MIU","S"
8.9800000000000000e+02,"2016-05-22 00:00:00","MIU","S"
8.9800000000000000e+02,"2016-11-20 00:00:00","MIU","S"
8.9800000000000000e+02,"2017-04-30 00:00:00","MIU","S"
8.9800000000000000e+02,"2017-11-19 00:00:00","MIU","S"
8.9800000000000000e+02,"2018-04-22 00:00:00","MIU","S"
8.9800000000000000e+02,"2018-12-30 00:00:00","MIU","S"
8.9900000000000000e+02,"2015-04-19 00:00:00","MIU","S"
9.0100000000000000e+02,"2015-05-17 00:00:00","MIU","S"
9.0100000000000000e+02,"2016-08-28 00:00:00","MIU","S"
9.0200000000000000e+02,"2015-05-18 00:00:00","MIU","S"
9.0300000000000000e+02,"2015-05-18 00:00:00","MIU","S"
9.0400000000000000e+02,"2015-05-18 00:00:00","MIU","S"
9.0400000000000000e+02,"2015-12-13 00:00:00","MIU","S"
9.0400000000000000e+02,"2016-03-13 00:00:00","MIU","S"
9.0500000000000000e+02,"2015-05-18 00:00:00","MIU","S"
9.0600000000000000e+02,"2015-05-18 00:00:00","MIU","S"
9.0700000000000000e+02,"2015-05-18 00:00:00","MIU","S"
9.0700000000000000e+02,"2016-02-25 00:00:00","MIU","S"
9.0800000000000000e+02,"2015-05-18 00:00:00","MIU","S"
9.0800000000000000e+02,"2017-03-12 00:00:00","MIU","S"
9.0900000000000000e+02,"2015-05-18 00:00:00","MIU","S"
9.0900000000000000e+02,"2016-02-25 00:00:00","MIU","S"
9.1000000000000000e+02,"2015-05-18 00:00:00","MIU","S"
9.1100000000000000e+02,"2015-05-19 00:00:00","MIU","S"
9.1200000000000000e+02,"2015-05-19 00:00:00","MIU","S"
9.1200000000000000e+02,"2018-03-07 00:00:00","MIU","S"
9.1200000000000000e+02,"2019-02-23 00:00:00","MIU","S"
9.1300000000000000e+02,"2015-05-19 00:00:00","MIU","S"
9.1400000000000000e+02,"2015-05-19 00:00:00","MIU","S"
9.1400000000000000e+02,"2016-03-13 00:00:00","MIU","S"
9.1400000000000000e+02,"2017-08-27 00:00:00","MIU","S"
9.1500000000000000e+02,"2015-05-19 00:00:00","MIU","S"
9.1600000000000000e+02,"2015-06-21 00:00:00","MIU","S"
9.1600000000000000e+02,"2016-07-17 00:00:00","MIU","S"
9.1600000000000000e+02,"2017-03-12 00:00:00","MIU","S"
9.1600000000000000e+02,"2017-11-19 00:00:00","MIU","S"
9.1600000000000000e+02,"2018-05-13 00:00:00","MIU","S"
9.1600000000000000e+02,"2018-11-18 00:00:00","MIU","S"
9.1600000000000000e+02,"2019-05-19 00:00:00","MIU","S"
9.1700000000000000e+02,"2016-07-17 00:00:00","MIU","S"
9.1800000000000000e+02,"2015-09-27 00:00:00","MIU","S"
9.1800000000000000e+02,"2016-03-13 00:00:00","MIU","S"
9.1800000000000000e+02,"2016-07-17 00:00:00","MIU","S"
9.1900000000000000e+02,"2015-06-28 00:00:00","MIU","S"
9.1900000000000000e+02,"2015-10-18 00:00:00","MIU","S"
9.1900000000000000e+02,"2016-02-07 00:00:00","MIU","S"
9.1900000000000000e+02,"2016-06-19 00:00:00","MIU","S"
9.1900000000000000e+02,"2016-11-20 00:00:00","MIU","S"
9.1900000000000000e+02,"2017-04-30 00:00:00","MIU","S"
9.1900000000000000e+02,"2017-11-19 00:00:00","MIU","S"
9.1900000000000000e+02,"2018-03-18 00:00:00","MIU","S"
9.1900000000000000e+02,"2018-07-08 00:00:00","MIU","S"
9.2000000000000000e+02,"2015-06-28 00:00:00","MIU","S"
9.2000000000000000e+02,"2015-10-18 00:00:00","MIU","S"
9.2000000000000000e+02,"2016-02-07 00:00:00","MIU","S"
